model,sample_id,step,amount,z1,z2
DAE,225,3,3,-1.126082,1.6355318
DAE,226,0,0,-0.07137858,-3.7780614
DAE,226,1,1,-4.1959715,-1.6005051
DAE,226,2,2,-2.3177035,1.5917331
DAE,226,3,3,0.6378098,0.30477178
DAE,227,0,0,-2.5459342,0.1383823
DAE,227,1,1,-6.123169,2.427316
DAE,227,2,2,-1.5335995,2.1649036
DAE,227,3,3,-0.9903348,2.0906796
DAE,228,0,0,-0.9097755,-1.6978446
DAE,228,1,1,0.5939837,-0.012641867
DAE,228,2,2,0.8397943,-0.18941215
DAE,228,3,3,1.1645205,-0.14722228
DAE,229,0,0,1.9797655,-4.4111385
DAE,229,1,1,1.2340329,-0.55972546
DAE,229,2,2,1.2855138,-0.31282645
DAE,229,3,3,1.3737857,-0.06316348
DAE,230,0,0,-1.1669368,-1.1882815
DAE,230,1,1,-1.5864404,1.5065908
DAE,230,2,2,-0.9912235,1.8325227
DAE,230,3,3,-0.6954919,2.143051
DAE,231,0,0,-1.0009892,-0.03518777
DAE,231,1,1,-0.7191705,0.8794763
DAE,231,2,2,-0.810237,2.2697709
DAE,231,3,3,-0.67715937,2.5711808
DAE,232,0,0,-0.23463774,0.6810811
DAE,232,1,1,-0.37024215,1.7479577
DAE,232,2,2,-0.16092397,2.1452956
DAE,232,3,3,-0.046199687,2.394051
DAE,233,0,0,-5.5135574,1.6229148
DAE,233,1,1,-2.9173737,1.8756135
DAE,233,2,2,-1.5429128,1.946332
DAE,233,3,3,-1.0862305,2.1089368
DAE,234,0,0,-3.2561796,0.436589
DAE,234,1,1,-2.799207,0.9419411
DAE,234,2,2,-2.0364394,1.4744743
DAE,234,3,3,-1.3298007,1.8210062
DAE,235,0,0,-1.4589771,0.120410934
DAE,235,1,1,-3.2324207,2.5045705
DAE,235,2,2,-2.1063411,3.1057827
DAE,235,3,3,-1.3823626,3.3447814
DAE,236,0,0,-2.5812256,0.48613268
DAE,236,1,1,-2.5012398,0.81347096
DAE,236,2,2,-1.6601386,1.7257863
DAE,236,3,3,-1.1567303,2.0642555
DAE,237,0,0,-0.43843108,-1.0733684
DAE,237,1,1,-3.2170794,0.9400973
DAE,237,2,2,-0.12582314,0.99751145
DAE,237,3,3,-0.23591381,1.6500912
DAE,238,0,0,-1.7905364,-0.10253547
DAE,238,1,1,-3.0016692,1.7419273
DAE,238,2,2,-2.0092275,2.5536056
DAE,238,3,3,-1.250001,2.61813
DAE,239,0,0,1.081096,-3.2668543
DAE,239,1,1,0.82043225,-0.3618098
DAE,239,2,2,0.9193129,-0.11756949
DAE,239,3,3,1.1301159,0.05623781
DAE,240,0,0,-1.3692595,-2.0607681
DAE,240,1,1,-3.5201337,-3.8431907
DAE,240,2,2,0.35526162,0.2393318
DAE,240,3,3,0.75332624,0.26285583
DAE,241,0,0,-9.427299,1.5777755
DAE,241,1,1,-6.9582,2.3131027
DAE,241,2,2,-3.0270534,2.4094532
DAE,241,3,3,-1.5620567,2.4752142
DAE,242,0,0,0.27114964,-2.9701424
DAE,242,1,1,0.5315343,-0.47029626
DAE,242,2,2,0.47234684,-0.15447846
DAE,242,3,3,0.68820834,-0.0011727266
DAE,243,0,0,-10.318205,1.3594393
DAE,243,1,1,-8.631998,2.07763
DAE,243,2,2,-3.7128391,2.4454477
DAE,243,3,3,-1.7154585,2.4705667
DAE,244,0,0,-4.903799,0.46722144
DAE,244,1,1,-5.380364,0.40662193
DAE,244,2,2,-2.6067357,1.3669752
DAE,244,3,3,-1.0687493,1.4392473
DAE,245,0,0,-1.471867,0.049622864
DAE,245,1,1,-1.152733,1.0674713
DAE,245,2,2,-1.0423251,2.0452576
DAE,245,3,3,-0.80223954,2.4351513
DAE,246,0,0,-2.2292206,-0.082878195
DAE,246,1,1,-2.023562,1.389958
DAE,246,2,2,-1.2160643,1.9066869
DAE,246,3,3,-0.87035376,2.2301724
DAE+fsce,0,0,0,2.1893332,-2.0634859
DAE+fsce,0,1,1,1.932155,-0.6619146
DAE+fsce,0,2,2,1.4586858,0.48710498
DAE+fsce,0,3,3,0.6897686,1.2107105
DAE+fsce,1,0,0,-1.2958019,-2.8834867
DAE+fsce,1,1,1,1.4652263,0.08949456
DAE+fsce,1,2,2,0.9581514,0.49971822
DAE+fsce,1,3,3,0.3633364,1.3399376
DAE+fsce,2,0,0,-1.5927459,-0.04609175
DAE+fsce,2,1,1,-1.3238575,2.0790029
DAE+fsce,2,2,2,-1.1125472,2.7627203
DAE+fsce,2,3,3,-0.9251115,2.7138042
DAE+fsce,3,0,0,-2.1702552,-8.805244
DAE+fsce,3,1,1,-1.921505,-8.447361
DAE+fsce,3,2,2,-1.4567103,-8.039462
DAE+fsce,3,3,3,-1.3811601,-7.928787
DAE+fsce,4,0,0,-1.3496399,-3.480716
DAE+fsce,4,1,1,-0.9391255,0.6219799
DAE+fsce,4,2,2,0.81141305,0.4387381
DAE+fsce,4,3,3,0.46261755,1.2136256
DAE+fsce,5,0,0,-0.9439553,-2.259248
DAE+fsce,5,1,1,-0.35631424,0.60449195
DAE+fsce,5,2,2,0.22568193,1.2512964
DAE+fsce,5,3,3,-0.12245207,1.7206316
DAE+fsce,6,0,0,-0.34789932,-0.9673516
DAE+fsce,6,1,1,0.9092785,0.48813328
DAE+fsce,6,2,2,0.40511817,1.3699023
DAE+fsce,6,3,3,-0.016125092,1.7475126
DAE+fsce,7,0,0,1.0955076,-2.3358297
DAE+fsce,7,1,1,1.4537066,-0.4747048
DAE+fsce,7,2,2,1.1573033,0.4520754
DAE+fsce,7,3,3,0.65544116,1.1452498
DAE+fsce,8,0,0,-1.2627996,-1.2545155
DAE+fsce,8,1,1,-0.796289,0.3722316
DAE+fsce,8,2,2,-0.1465047,1.5390387
DAE+fsce,8,3,3,-0.2387735,1.907521
DAE+fsce,9,0,0,-1.367507,-0.99046546
DAE+fsce,9,1,1,-0.40411335,0.49646744
DAE+fsce,9,2,2,-0.06592178,1.7549725
DAE+fsce,9,3,3,-0.2889997,2.000788
DAE+fsce,10,0,0,2.742325,-5.0113316
DAE+fsce,10,1,1,1.8376533,-0.13452853
DAE+fsce,10,2,2,1.1647316,0.48616686
DAE+fsce,10,3,3,0.42751944,1.2771752
DAE+fsce,11,0,0,0.7081345,3.1531425
DAE+fsce,11,1,1,0.4848879,3.0401642
DAE+fsce,11,2,2,0.039252613,2.9603157
DAE+fsce,11,3,3,-0.2552229,2.8837576
DAE+fsce,12,0,0,-2.354936,-2.0684857
DAE+fsce,12,1,1,-2.9085019,0.13787471
DAE+fsce,12,2,2,0.18142384,1.3105959
DAE+fsce,12,3,3,-0.23553447,1.7922252
DAE+fsce,13,0,0,-0.50167114,-0.40116045
DAE+fsce,13,1,1,0.4392937,0.5163349
DAE+fsce,13,2,2,0.24291329,1.323092
DAE+fsce,13,3,3,-0.11413436,1.7529407
DAE+fsce,14,0,0,-3.805951,-1.5104176
DAE+fsce,14,1,1,-2.580896,1.3283256
DAE+fsce,14,2,2,0.108438246,1.369246
DAE+fsce,14,3,3,-0.5528778,1.8772354
DAE+fsce,15,0,0,-0.74335265,0.33746898
DAE+fsce,15,1,1,-0.9592898,1.5993056
DAE+fsce,15,2,2,-0.94751114,2.146042
DAE+fsce,15,3,3,-0.7949162,2.2652872
DAE+fsce,16,0,0,-1.869799,-3.0402248
DAE+fsce,16,1,1,-1.5821474,0.5406904
DAE+fsce,16,2,2,0.42994633,0.8767815
DAE+fsce,16,3,3,0.18694198,1.5216638
DAE+fsce,17,0,0,-1.2750793,0.8947222
DAE+fsce,17,1,1,-0.42116496,1.4459243
DAE+fsce,17,2,2,-0.55331135,1.9366118
DAE+fsce,17,3,3,-0.793687,2.2856815
DAE+fsce,18,0,0,-2.8381906,-2.727825
DAE+fsce,18,1,1,-2.7225866,0.47994536
DAE+fsce,18,2,2,-2.2197845,2.1567726
DAE+fsce,18,3,3,-1.1620538,2.3010104
DAE+fsce,19,0,0,-1.0722556,1.3094275
DAE+fsce,19,1,1,-1.2042292,1.9511666
DAE+fsce,19,2,2,-1.0374132,2.259712
DAE+fsce,19,3,3,-0.8839228,2.355311
DAE+fsce,20,0,0,1.5972207,0.5922883
DAE+fsce,20,1,1,0.83700347,0.7438197
DAE+fsce,20,2,2,0.49698356,1.2899177
DAE+fsce,20,3,3,0.12957607,1.6935217
DAE+fsce,21,0,0,-2.3941834,0.5710257
DAE+fsce,21,1,1,-2.0504174,1.8966783
DAE+fsce,21,2,2,-1.930891,2.3739114
DAE+fsce,21,3,3,-1.7422969,2.5294945
DAE+fsce,22,0,0,-2.1890008,1.059189
DAE+fsce,22,1,1,-1.6679503,2.0456028
DAE+fsce,22,2,2,-1.1081132,2.3179717
DAE+fsce,22,3,3,-0.8728755,2.3565245
DAE+fsce,23,0,0,-1.5645432,-1.9594185
DAE+fsce,23,1,1,-1.48549,-0.06992275
DAE+fsce,23,2,2,0.119344465,1.0955151
DAE+fsce,23,3,3,-0.0614985,1.6712921
DAE+fsce,24,0,0,-0.71973616,0.11317424
DAE+fsce,24,1,1,-0.83368,1.4363679
DAE+fsce,24,2,2,-0.7808159,2.0217195
DAE+fsce,24,3,3,-0.68575096,2.1874673
DAE+fsce,25,0,0,-1.438767,0.28340468
DAE+fsce,25,1,1,-1.2090873,2.6269727
DAE+fsce,25,2,2,-1.1684148,2.7931747
DAE+fsce,25,3,3,-1.0878401,2.7597733
DAE+fsce,26,0,0,-0.7884282,-1.3598869
DAE+fsce,26,1,1,-0.0038156824,0.16338982
DAE+fsce,26,2,2,0.34134173,0.90742
DAE+fsce,26,3,3,-0.1772315,1.6349509
DAE+fsce,27,0,0,1.3801124,-2.936709
DAE+fsce,27,1,1,1.5592787,-0.5375916
DAE+fsce,27,2,2,1.286107,0.364228
DAE+fsce,27,3,3,0.676105,1.1119348
DAE+fsce,28,0,0,-1.8907217,-4.628034
DAE+fsce,28,1,1,-2.4043112,-4.9802985
DAE+fsce,28,2,2,0.3492611,0.6056814
DAE+fsce,28,3,3,0.4540868,1.4369403
DAE+fsce,29,0,0,0.6620623,-0.6641054
DAE+fsce,29,1,1,0.6778674,0.78082204
DAE+fsce,29,2,2,0.34062007,1.374347
DAE+fsce,29,3,3,0.0325236,1.6820518
DAE+fsce,30,0,0,-1.9358042,-3.2228615
DAE+fsce,30,1,1,-2.8387651,-3.9619555
DAE+fsce,30,2,2,0.8937352,0.38793758
DAE+fsce,30,3,3,0.6080885,1.1922023
DAE+fsce,31,0,0,-1.449611,0.51223683
DAE+fsce,31,1,1,-1.0161228,1.4687245
DAE+fsce,31,2,2,-0.65416986,1.8408304
DAE+fsce,31,3,3,-0.5579062,2.0204217
DAE+fsce,32,0,0,-0.45318913,-0.9559871
DAE+fsce,32,1,1,0.51992303,0.86403596
DAE+fsce,32,2,2,0.3591307,1.503659
DAE+fsce,32,3,3,0.08738203,1.7362328
DAE+fsce,33,0,0,0.45283338,0.6050653
DAE+fsce,33,1,1,0.4739477,1.1667246
DAE+fsce,33,2,2,0.23373495,1.4887563
DAE+fsce,33,3,3,-0.009235298,1.7717382
DAE+fsce,34,0,0,-0.37522617,0.04040172
DAE+fsce,34,1,1,-0.24551441,1.3888184
DAE+fsce,34,2,2,-0.3927287,1.8727022
DAE+fsce,34,3,3,-0.413249,2.0085814
DAE+fsce,35,0,0,0.01740466,-2.868927
DAE+fsce,35,1,1,1.4222349,-0.35956338
DAE+fsce,35,2,2,1.0439255,0.47143912
DAE+fsce,35,3,3,0.5373572,1.1947876
DAE+fsce,36,0,0,-0.85163313,-2.212229
DAE+fsce,36,1,1,1.1852657,-0.2578271
DAE+fsce,36,2,2,0.8199123,0.87346697
DAE+fsce,36,3,3,0.27277637,1.4792953
DAE+fsce,37,0,0,0.95551866,-1.6079024
DAE+fsce,37,1,1,1.1268852,-0.05636296
DAE+fsce,37,2,2,0.92484856,0.7815152
DAE+fsce,37,3,3,0.5118643,1.2734762
DAE+fsce,38,0,0,0.9866243,-7.149219
DAE+fsce,38,1,1,0.034238864,-4.8245535
DAE+fsce,38,2,2,0.6306809,1.2203125
DAE+fsce,38,3,3,-0.32752413,1.8839076
DAE+fsce,39,0,0,3.2475746,0.4747151
DAE+fsce,39,1,1,1.2688915,1.1572384
DAE+fsce,39,2,2,0.2611924,1.5462123
DAE+fsce,39,3,3,-0.0014055772,1.825915
DAE+fsce,40,0,0,0.9652493,3.9971497
DAE+fsce,40,1,1,0.5444535,3.6733065
DAE+fsce,40,2,2,0.21974279,3.4339466
DAE+fsce,40,3,3,0.0042901128,3.2628105
DAE+fsce,41,0,0,1.3649775,-2.6611524
DAE+fsce,41,1,1,1.4119422,-0.16837433
DAE+fsce,41,2,2,1.0343183,0.7222094
DAE+fsce,41,3,3,0.45833313,1.2982714
DAE+fsce,42,0,0,1.1836202,1.658136
DAE+fsce,42,1,1,0.07860545,1.6653872
DAE+fsce,42,2,2,-0.10061139,1.7559835
DAE+fsce,42,3,3,-0.18054071,1.9225895
DAE+fsce,43,0,0,0.009895281,0.0889553
DAE+fsce,43,1,1,0.54465145,1.0918741
DAE+fsce,43,2,2,0.07191198,1.6653478
DAE+fsce,43,3,3,-0.14061366,1.8689666
DAE+fsce,44,0,0,-2.3888304,1.5401002
DAE+fsce,44,1,1,-2.3504002,2.5773842
DAE+fsce,44,2,2,-2.0846756,2.68504
DAE+fsce,44,3,3,-1.8042173,2.734109
DAE+fsce,45,0,0,4.2648787,-2.6583564
DAE+fsce,45,1,1,3.8326013,-1.8594983
DAE+fsce,45,2,2,1.806856,0.6006003
DAE+fsce,45,3,3,0.67967856,1.2535224
DAE+fsce,46,0,0,-3.6198251,-1.6359565
DAE+fsce,46,1,1,-3.3110418,0.123363286
DAE+fsce,46,2,2,0.5311024,0.9564153
DAE+fsce,46,3,3,-0.15576711,1.6596364
DAE+fsce,47,0,0,2.8357751,-1.7092063
DAE+fsce,47,1,1,3.601919,-1.8184195
DAE+fsce,47,2,2,2.54144,-0.46394762
DAE+fsce,47,3,3,1.3193481,0.6831985
DAE+fsce,48,0,0,-3.9462314,-2.1369216
DAE+fsce,48,1,1,0.072237715,0.8946849
DAE+fsce,48,2,2,1.1489425,0.41230726
DAE+fsce,48,3,3,0.38357168,1.3049767
DAE+fsce,49,0,0,2.7488875,-4.4642076
DAE+fsce,49,1,1,1.6832467,-0.31727338
DAE+fsce,49,2,2,1.2856755,0.2152814
DAE+fsce,49,3,3,0.6479833,1.0563956
DAE+fsce,50,0,0,-2.9928746,-1.9856931
DAE+fsce,50,1,1,1.3893306,0.543553
DAE+fsce,50,2,2,0.87751675,0.49337515
DAE+fsce,50,3,3,0.18791375,1.3710428
DAE+fsce,51,0,0,-3.9012785,-2.7224095
DAE+fsce,51,1,1,-3.4251063,-0.6585451
DAE+fsce,51,2,2,-2.4142652,1.6160097
DAE+fsce,51,3,3,-1.372749,2.153616
DAE+fsce,52,0,0,-3.2074745,-2.8683138
DAE+fsce,52,1,1,-2.723236,0.9877906
DAE+fsce,52,2,2,0.48932403,1.1664907
DAE+fsce,52,3,3,-0.008825289,1.6910663
DAE+fsce,53,0,0,-0.80248547,-3.936714
DAE+fsce,53,1,1,1.7140316,-0.36289242
DAE+fsce,53,2,2,1.1337003,0.2211289
DAE+fsce,53,3,3,0.6983169,0.98582673
DAE+fsce,54,0,0,-0.9019869,-1.8051165
DAE+fsce,54,1,1,1.1427336,-0.35252926
DAE+fsce,54,2,2,0.83353513,0.9564868
DAE+fsce,54,3,3,0.3174611,1.4818764
DAE+fsce,55,0,0,-0.6978244,-3.1886637
DAE+fsce,55,1,1,0.7626018,0.35028523
DAE+fsce,55,2,2,0.8071823,0.6887887
DAE+fsce,55,3,3,0.26752326,1.4158981
DAE+fsce,56,0,0,-1.5428127,-3.8076804
DAE+fsce,56,1,1,0.4288129,0.7732875
DAE+fsce,56,2,2,1.017986,0.24783702
DAE+fsce,56,3,3,0.69320786,1.0279149
DAE+fsce,57,0,0,2.1540864,-3.1405
DAE+fsce,57,1,1,2.2561247,-0.9423895
DAE+fsce,57,2,2,1.5284498,0.17781898
DAE+fsce,57,3,3,0.9393367,0.9382965
DAE+fsce,58,0,0,-0.23128898,-3.5861917
DAE+fsce,58,1,1,1.6537182,-0.17866477
DAE+fsce,58,2,2,0.9869347,0.34153116
DAE+fsce,58,3,3,0.42954785,1.1788648
DAE+fsce,59,0,0,2.3838556,-5.595677
DAE+fsce,59,1,1,1.8490306,0.3471171
DAE+fsce,59,2,2,1.2045119,0.30846044
DAE+fsce,59,3,3,0.63157487,1.0013344
DAE+fsce,60,0,0,-1.996692,-3.5969126
DAE+fsce,60,1,1,-1.9438468,0.67872125
DAE+fsce,60,2,2,0.30315843,1.1993166
DAE+fsce,60,3,3,0.10381432,1.6369818
DAE+fsce,61,0,0,-1.3813773,-6.02178
DAE+fsce,61,1,1,0.33393636,0.41136107
DAE+fsce,61,2,2,0.7613083,0.4367443
DAE+fsce,61,3,3,0.5501565,0.8521795
DAE+fsce,62,0,0,3.3394542,0.64265335
DAE+fsce,62,1,1,2.15936,1.401255
DAE+fsce,62,2,2,0.49023014,1.7859628
DAE+fsce,62,3,3,0.04535014,1.9543439
DAE+fsce,63,0,0,1.2453039,2.5095296
DAE+fsce,63,1,1,0.34109288,2.2500157
DAE+fsce,63,2,2,-0.060029633,2.2239578
DAE+fsce,63,3,3,-0.24980727,2.2800474
DAE+fsce,64,0,0,0.8511164,2.6123538
DAE+fsce,64,1,1,0.29785568,2.4167335
DAE+fsce,64,2,2,-0.028116224,2.2890596
DAE+fsce,64,3,3,-0.16860066,2.2577612
DAE+fsce,65,0,0,0.94712615,-1.0653915
DAE+fsce,65,1,1,0.818021,0.62445205
DAE+fsce,65,2,2,0.28717014,1.3174466
DAE+fsce,65,3,3,-0.141281,1.7933539
DAE+fsce,66,0,0,0.68041825,1.0355592
DAE+fsce,66,1,1,0.0993032,1.2879815
DAE+fsce,66,2,2,-0.021415697,1.6467481
DAE+fsce,66,3,3,-0.1496451,1.8819447
DAE+fsce,67,0,0,2.2093377,1.2822977
DAE+fsce,67,1,1,1.2414147,1.8729647
DAE+fsce,67,2,2,0.25194225,1.9690033
DAE+fsce,67,3,3,-0.08744051,2.0365417
DAE+fsce,68,0,0,0.37934893,-0.56447923
DAE+fsce,68,1,1,0.8034216,0.21116062
DAE+fsce,68,2,2,0.7766619,0.77316874
DAE+fsce,68,3,3,0.33417708,1.3341906
DAE+fsce,69,0,0,-0.34612924,-2.7305372
DAE+fsce,69,1,1,1.465795,-0.30363506
DAE+fsce,69,2,2,0.9725069,0.5952387
DAE+fsce,69,3,3,0.46362552,1.2880468
DAE+fsce,70,0,0,-1.6797888,0.55844015
DAE+fsce,70,1,1,-1.4119382,1.4644239
DAE+fsce,70,2,2,-1.5861676,2.256059
DAE+fsce,70,3,3,-1.4921167,2.4794662
DAE+fsce,71,0,0,2.2643716,-0.48209757
DAE+fsce,71,1,1,1.3311503,0.77811366
DAE+fsce,71,2,2,0.5398247,1.4151102
DAE+fsce,71,3,3,0.07260882,1.8292053
DAE+fsce,72,0,0,0.8783585,-1.292226
DAE+fsce,72,1,1,0.95912886,0.09363064
DAE+fsce,72,2,2,0.74769324,0.86176246
DAE+fsce,72,3,3,0.22626047,1.4990566
DAE+fsce,73,0,0,1.5445143,-3.5309699
DAE+fsce,73,1,1,3.0661082,-1.5390711
DAE+fsce,73,2,2,1.6697812,0.08133265
DAE+fsce,73,3,3,1.0392926,0.85010886
DAE+fsce,74,0,0,0.49576923,2.0848117
DAE+fsce,74,1,1,-0.111271374,2.1412904
DAE+fsce,74,2,2,-0.39780337,2.307535
DAE+fsce,74,3,3,-0.48338002,2.3884196
DAE+fsce,75,0,0,-0.5421479,-0.29293397
DAE+fsce,75,1,1,0.2773393,0.7409134
DAE+fsce,75,2,2,0.09921547,1.5071807
DAE+fsce,75,3,3,-0.1576005,1.8298682
DAE+fsce,76,0,0,-1.1927717,-2.4759834
DAE+fsce,76,1,1,-0.8427446,0.44911653
DAE+fsce,76,2,2,0.56241363,0.96151614
DAE+fsce,76,3,3,0.10314469,1.5697395
DAE+fsce,77,0,0,0.93001205,2.321818
DAE+fsce,77,1,1,0.16784601,2.1699126
DAE+fsce,77,2,2,-0.12268938,2.1125655
DAE+fsce,77,3,3,-0.22838,2.1740706
DAE+fsce,78,0,0,2.9110332,-1.0275735
DAE+fsce,78,1,1,1.1372592,1.0145189
DAE+fsce,78,2,2,0.5419768,1.3879616
DAE+fsce,78,3,3,0.20371494,1.6716999
DAE+fsce,79,0,0,2.2186162,-0.98000836
DAE+fsce,79,1,1,1.3594533,0.49935636
DAE+fsce,79,2,2,0.6785007,1.2013856
DAE+fsce,79,3,3,0.26823166,1.5718664
DAE+fsce,80,0,0,-0.42710134,0.9223261
DAE+fsce,80,1,1,-0.5328934,1.7348295
DAE+fsce,80,2,2,-0.6461944,2.1359386
DAE+fsce,80,3,3,-0.6482458,2.297296
DAE+fsce,81,0,0,0.61474884,1.4657716
DAE+fsce,81,1,1,0.01635969,1.6190345
DAE+fsce,81,2,2,-0.17942695,1.8948028
DAE+fsce,81,3,3,-0.3323465,2.12678
DAE+fsce,82,0,0,2.5639992,2.333458
DAE+fsce,82,1,1,2.2614212,2.6043236
DAE+fsce,82,2,2,1.8952081,2.6928923
DAE+fsce,82,3,3,1.4150282,2.7230074
DAE+fsce,83,0,0,3.979473,1.5423177
DAE+fsce,83,1,1,3.4050136,2.3146677
DAE+fsce,83,2,2,2.9182835,2.6352146
DAE+fsce,83,3,3,2.470834,2.6538165
DAE+fsce,84,0,0,3.6482756,-0.32202446
DAE+fsce,84,1,1,2.5304067,0.47264844
DAE+fsce,84,2,2,1.0695266,1.1624585
DAE+fsce,84,3,3,0.447445,1.4980694
DAE+fsce,85,0,0,-2.7765903,-1.4304533
DAE+fsce,85,1,1,-2.350662,0.98209304
DAE+fsce,85,2,2,-1.9728442,2.2105672
DAE+fsce,85,3,3,-1.2206007,2.3326209
DAE+fsce,86,0,0,-1.5397949,-1.1811284
DAE+fsce,86,1,1,-1.0646154,0.37999496
DAE+fsce,86,2,2,-0.16065325,1.6371789
DAE+fsce,86,3,3,-0.37902573,1.9811723
DAE+fsce,87,0,0,-1.0622327,1.2517147
DAE+fsce,87,1,1,-0.9717165,2.1029615
DAE+fsce,87,2,2,-0.9890511,2.4243925
DAE+fsce,87,3,3,-0.9286381,2.5181315
DAE+fsce,88,0,0,-0.24731258,-3.3827395
DAE+fsce,88,1,1,1.0666152,0.15073128
DAE+fsce,88,2,2,0.8476565,0.63593477
DAE+fsce,88,3,3,0.28872314,1.3665674
DAE+fsce,89,0,0,-1.3888878,-5.213324
DAE+fsce,89,1,1,-2.2980292,-5.0668025
DAE+fsce,89,2,2,0.6108308,0.61915797
DAE+fsce,89,3,3,0.38501507,1.3134474
DAE+fsce,90,0,0,-1.4389718,1.9626946
DAE+fsce,90,1,1,-1.4478656,2.3312643
DAE+fsce,90,2,2,-1.3954433,2.5577612
DAE+fsce,90,3,3,-1.2956396,2.6668775
DAE+fsce,91,0,0,-3.9541547,-2.57866
DAE+fsce,91,1,1,-2.7013497,0.9282593
DAE+fsce,91,2,2,0.07187666,1.375748
DAE+fsce,91,3,3,-0.80181235,1.9994404
DAE+fsce,92,0,0,2.0454187,-0.14952879
DAE+fsce,92,1,1,0.5828518,0.7359238
DAE+fsce,92,2,2,0.2610078,1.3546218
DAE+fsce,92,3,3,0.035362642,1.6904244
DAE+fsce,93,0,0,1.0374925,-2.8430283
DAE+fsce,93,1,1,1.3742863,-0.09088859
DAE+fsce,93,2,2,0.85915005,0.8707783
DAE+fsce,93,3,3,0.21822275,1.4545462
DAE+fsce,94,0,0,-1.3289682,-3.0011163
DAE+fsce,94,1,1,-1.1953967,1.2437829
DAE+fsce,94,2,2,-0.287338,1.7034674
DAE+fsce,94,3,3,-0.2829136,1.8590583
DAE+fsce,95,0,0,-0.6317351,-6.2977314
DAE+fsce,95,1,1,1.1553344,0.034644246
DAE+fsce,95,2,2,0.9359038,0.3288861
DAE+fsce,95,3,3,0.6046507,1.0550604
DAE+fsce,96,0,0,0.5647946,-3.4256701
DAE+fsce,96,1,1,1.0620246,0.023368623
DAE+fsce,96,2,2,1.0272174,0.5810346
DAE+fsce,96,3,3,0.4477035,1.2464457
DAE+fsce,97,0,0,1.7137196,-5.791609
DAE+fsce,97,1,1,1.9245507,-0.036311228
DAE+fsce,97,2,2,1.2531556,0.16016899
DAE+fsce,97,3,3,0.8573888,0.9037002
DAE+fsce,98,0,0,-1.6995355,-1.5539541
DAE+fsce,98,1,1,-1.6165868,-0.2071227
DAE+fsce,98,2,2,-0.5281665,1.0544403
DAE+fsce,98,3,3,-0.22924004,1.7879434
DAE+fsce,99,0,0,-1.3225819,-1.0102851
DAE+fsce,99,1,1,-1.22351,0.7743496
DAE+fsce,99,2,2,-0.6612423,1.8256583
DAE+fsce,99,3,3,-0.57486105,2.0999177
DAE+fsce,100,0,0,-1.7494094,-1.7026496
DAE+fsce,100,1,1,-1.4076816,-0.076961905
DAE+fsce,100,2,2,0.45082697,1.0552082
DAE+fsce,100,3,3,0.006428437,1.6814203
DAE+fsce,101,0,0,3.4319155,-1.9822975
DAE+fsce,101,1,1,2.2009728,-0.2667843
DAE+fsce,101,2,2,1.1835216,0.47614676
DAE+fsce,101,3,3,0.7166868,1.1079444
DAE+fsce,102,0,0,-1.6689411,-3.3858504
DAE+fsce,102,1,1,1.1233526,0.26254526
DAE+fsce,102,2,2,0.9716962,0.5014525
DAE+fsce,102,3,3,0.525902,1.2585863
DAE+fsce,103,0,0,2.9863033,-0.06828157
DAE+fsce,103,1,1,1.0077718,0.56485033
DAE+fsce,103,2,2,0.37367788,1.2595825
DAE+fsce,103,3,3,0.07432226,1.6745068
DAE+fsce,104,0,0,0.04479182,1.8486747
DAE+fsce,104,1,1,-0.032027118,1.8929206
DAE+fsce,104,2,2,-0.16841045,2.0161622
DAE+fsce,104,3,3,-0.2817018,2.1348722
DAE+fsce,105,0,0,1.6619302,-0.10590812
DAE+fsce,105,1,1,0.9629887,0.676402
DAE+fsce,105,2,2,0.61330616,1.2238375
DAE+fsce,105,3,3,0.2972962,1.5069789
DAE+fsce,106,0,0,-3.2050354,1.7833838
DAE+fsce,106,1,1,-2.7513146,2.2532368
DAE+fsce,106,2,2,-2.3450587,2.477849
DAE+fsce,106,3,3,-2.091785,2.6128857
DAE+fsce,107,0,0,0.88151777,-2.373954
DAE+fsce,107,1,1,1.3578321,-0.28620458
DAE+fsce,107,2,2,0.99853116,0.73770845
DAE+fsce,107,3,3,0.47127098,1.3094037
DAE+fsce,108,0,0,-0.19225577,-4.1345396
DAE+fsce,108,1,1,-1.6186628,0.7377975
DAE+fsce,108,2,2,0.43074948,0.9616058
DAE+fsce,108,3,3,-0.3468564,1.7096124
DAE+fsce,109,0,0,1.5688819,-5.831505
DAE+fsce,109,1,1,4.304276,-2.7397678
DAE+fsce,109,2,2,1.3368207,0.49543038
DAE+fsce,109,3,3,0.50184286,1.1319815
DAE+fsce,110,0,0,2.2961369,-3.5804474
DAE+fsce,110,1,1,1.8048651,-0.18023703
DAE+fsce,110,2,2,1.3012795,0.43901372
DAE+fsce,110,3,3,0.658787,1.133485
DAE+fsce,111,0,0,-1.3453188,-3.718885
DAE+fsce,111,1,1,-2.7892604,0.6336029
DAE+fsce,111,2,2,0.85769093,0.4268052
DAE+fsce,111,3,3,0.4437269,1.2258179
DAE+fsce,112,0,0,-1.1351675,-3.0111756
DAE+fsce,112,1,1,1.22786,0.11961446
DAE+fsce,112,2,2,0.86456096,0.70796794
DAE+fsce,112,3,3,0.26659435,1.4372976
DAE+fsce,113,0,0,-0.7006182,-0.26615447
DAE+fsce,113,1,1,-0.50672936,1.1006111
